epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,1.75579,1.44102,0.30937,1,1.41992,8.75e-05,8.75e-05,8.75e-05
2,2.59096,1.28318,0.5375,1,1.17676,0.000185644,0.000185644,0.000185644
3,3.8688,1.01531,0.64688,1,0.8999,0.000281807,0.000281807,0.000281807
4,4.84608,0.74773,0.69063,1,0.7229,0.000375991,0.000375991,0.000375991
5,5.7192,0.56724,0.73125,1,0.63403,0.000468195,0.000468195,0.000468195
6,6.52187,0.46819,0.75937,1,0.77832,0.000558419,0.000558419,0.000558419
7,7.46675,0.38054,0.8,1,0.61377,0.000646662,0.000646662,0.000646662
8,8.72129,0.31101,0.80625,1,0.58984,0.000732926,0.000732926,0.000732926
9,9.60471,0.26268,0.8125,1,0.48645,0.00081721,0.00081721,0.00081721
10,10.5545,0.20102,0.81875,1,0.48718,0.000899514,0.000899514,0.000899514
11,11.6895,0.23168,0.80937,1,0.55005,0.000979838,0.000979838,0.000979838
12,12.6178,0.19925,0.7875,1,0.52234,0.00105818,0.00105818,0.00105818
13,13.6752,0.19672,0.8,1,0.61011,0.0011015,0.0011015,0.0011015
14,14.5648,0.12851,0.80313,1,0.69556,0.00108913,0.00108913,0.00108913
15,15.6812,0.12512,0.8,1,0.65381,0.00107675,0.00107675,0.00107675
16,16.5334,0.1435,0.76562,1,0.61499,0.00106437,0.00106437,0.00106437
17,17.5209,0.08643,0.76875,1,0.80688,0.001052,0.001052,0.001052
18,18.5374,0.11192,0.80937,1,0.71436,0.00103962,0.00103962,0.00103962
19,19.4555,0.10903,0.8,1,0.59912,0.00102725,0.00102725,0.00102725
20,20.5198,0.10409,0.80313,1,0.58569,0.00101488,0.00101488,0.00101488
21,21.2837,0.09466,0.80937,1,0.6228,0.0010025,0.0010025,0.0010025
22,22.3121,0.12726,0.7875,1,0.6709,0.000990125,0.000990125,0.000990125
23,23.3038,0.10732,0.78438,1,0.85742,0.00097775,0.00097775,0.00097775
24,24.3831,0.10315,0.79062,1,0.68506,0.000965375,0.000965375,0.000965375
25,25.3957,0.10921,0.7875,1,0.57678,0.000953,0.000953,0.000953
26,26.3146,0.09559,0.80313,1,0.63818,0.000940625,0.000940625,0.000940625
27,27.2637,0.10872,0.79062,1,0.74902,0.00092825,0.00092825,0.00092825
28,28.1246,0.08967,0.78125,1,0.80054,0.000915875,0.000915875,0.000915875
29,29.0677,0.08737,0.7875,1,0.76343,0.0009035,0.0009035,0.0009035
