0,46,6.1071706,8.586327,0.5480287
1,46,3.3070235,2.9602118,0.4524293
2,46,4.214522,1.1693826,0.38561347
3,46,3.3005705,5.268017,0.2563807
4,46,4.880769,4.023958,0.24962394
5,46,6.7089515,6.014914,0.33080304
6,46,3.0712242,2.0923634,0.34953693
7,46,5.929656,4.9508734,0.1777063
8,46,4.263004,2.9553537,0.40409696
9,46,3.1422572,3.7263527,0.4481824
10,46,3.0953565,29.877748,0.2346449
11,46,2.957137,13.147668,0.1886818
12,46,3.2750795,53.25857,0.21152416
13,46,2.9006991,2.9411726,0.17574044
14,46,2.929347,5.6001596,0.32850268
15,46,3.4923959,6.9284506,0.16509363
16,46,3.7850451,3.9520802,0.38907582
17,46,3.865775,6.239152,0.41160837
18,46,3.9027588,3.2559326,0.21714683
19,46,3.3405294,16.42342,0.18390018
20,46,3.1496782,13.710706,0.21524763
21,46,3.5956204,173.69264,0.20707965
22,46,4.0172415,34.56277,0.16867968
23,46,4.068652,71.5698,0.19103041
24,46,3.4008722,25.440926,0.11885621
25,46,3.275348,61.57836,0.15606795
