epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,2.48626,1.38709,0.39062,1,1.26465,8.75e-05,8.75e-05,8.75e-05
2,3.33389,1.24201,0.575,1,1.01318,0.000185644,0.000185644,0.000185644
3,4.58804,0.96895,0.66875,1,0.80347,0.000281807,0.000281807,0.000281807
4,5.45566,0.71283,0.70312,1,0.7771,0.000375991,0.000375991,0.000375991
5,6.6623,0.53902,0.725,1,0.67065,0.000468195,0.000468195,0.000468195
6,7.77455,0.45235,0.76875,1,0.55933,0.000558419,0.000558419,0.000558419
7,8.99472,0.338,0.78125,1,0.62329,0.000646662,0.000646662,0.000646662
8,10.006,0.2986,0.80625,1,0.53821,0.000732926,0.000732926,0.000732926
9,10.9877,0.23469,0.79688,1,0.5918,0.00081721,0.00081721,0.00081721
10,11.977,0.22538,0.77812,1,0.63037,0.000899514,0.000899514,0.000899514
11,12.9967,0.21969,0.80937,1,0.53955,0.000979838,0.000979838,0.000979838
12,13.9729,0.20244,0.76562,1,0.59241,0.00105818,0.00105818,0.00105818
13,14.9785,0.18465,0.79375,1,0.50671,0.0011015,0.0011015,0.0011015
14,16.1377,0.15934,0.75313,1,0.70581,0.00108913,0.00108913,0.00108913
15,17.1734,0.16233,0.79062,1,0.63916,0.00107675,0.00107675,0.00107675
16,18.093,0.14451,0.80937,1,0.65112,0.00106437,0.00106437,0.00106437
17,19.2938,0.1361,0.8125,1,0.63477,0.001052,0.001052,0.001052
18,20.4339,0.15968,0.7875,1,0.70532,0.00103962,0.00103962,0.00103962
19,21.3837,0.15376,0.74687,1,0.78418,0.00102725,0.00102725,0.00102725
20,22.2128,0.14957,0.77812,1,0.76758,0.00101488,0.00101488,0.00101488
21,23.2838,0.10877,0.82187,1,0.68457,0.0010025,0.0010025,0.0010025
22,24.2569,0.10716,0.81563,1,0.80884,0.000990125,0.000990125,0.000990125
23,25.3457,0.0999,0.79688,1,0.8501,0.00097775,0.00097775,0.00097775
24,26.4133,0.11055,0.80937,1,0.80347,0.000965375,0.000965375,0.000965375
25,27.2963,0.10266,0.8125,1,0.75781,0.000953,0.000953,0.000953
26,28.2918,0.08335,0.8125,1,0.77319,0.000940625,0.000940625,0.000940625
27,29.2504,0.0831,0.83438,1,0.6853,0.00092825,0.00092825,0.00092825
28,30.4595,0.09009,0.8375,1,0.56616,0.000915875,0.000915875,0.000915875
29,31.53,0.08012,0.81563,1,0.73779,0.0009035,0.0009035,0.0009035
30,32.4523,0.09405,0.79688,1,0.81396,0.000891125,0.000891125,0.000891125
31,33.3208,0.09402,0.84688,1,0.573,0.00087875,0.00087875,0.00087875
32,34.2856,0.06836,0.84062,1,0.61597,0.000866375,0.000866375,0.000866375
33,35.4823,0.07551,0.82812,1,0.6731,0.000854,0.000854,0.000854
34,36.4754,0.08565,0.825,1,0.52844,0.000841625,0.000841625,0.000841625
35,37.5523,0.05899,0.82812,1,0.79346,0.00082925,0.00082925,0.00082925
36,38.8782,0.08196,0.81563,1,0.74219,0.000816875,0.000816875,0.000816875
37,39.8038,0.0608,0.825,1,0.76123,0.0008045,0.0008045,0.0008045
38,40.8244,0.06902,0.81875,1,0.72412,0.000792125,0.000792125,0.000792125
39,41.6976,0.06286,0.84688,1,0.60376,0.00077975,0.00077975,0.00077975
40,42.7083,0.061,0.84375,1,0.76416,0.000767375,0.000767375,0.000767375
41,43.8174,0.04619,0.82187,1,0.54675,0.000755,0.000755,0.000755
42,44.8901,0.05079,0.8375,1,0.63745,0.000742625,0.000742625,0.000742625
43,45.9491,0.05229,0.84062,1,0.70361,0.00073025,0.00073025,0.00073025
44,46.9326,0.07814,0.83125,1,0.85327,0.000717875,0.000717875,0.000717875
45,47.8835,0.05857,0.83438,1,0.68823,0.0007055,0.0007055,0.0007055
46,49.0174,0.0419,0.81563,1,0.69458,0.000693125,0.000693125,0.000693125
47,49.9724,0.05862,0.8,1,0.81152,0.00068075,0.00068075,0.00068075
48,50.8628,0.04968,0.81875,1,0.74487,0.000668375,0.000668375,0.000668375
49,52.054,0.06044,0.8375,1,0.62598,0.000656,0.000656,0.000656
50,53.0436,0.03814,0.83438,1,0.75146,0.000643625,0.000643625,0.000643625
51,54.0105,0.04026,0.84062,1,0.72046,0.00063125,0.00063125,0.00063125
52,54.9306,0.04239,0.83438,1,0.59363,0.000618875,0.000618875,0.000618875
