epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,2.15485,1.45828,0.30937,1,1.42139,8.75e-05,8.75e-05,8.75e-05
2,2.94962,1.27822,0.5625,1,1.10547,0.000185644,0.000185644,0.000185644
3,4.0276,1.00176,0.66562,1,0.82056,0.000281807,0.000281807,0.000281807
4,4.91896,0.76595,0.72812,1,0.68823,0.000375991,0.000375991,0.000375991
5,5.82401,0.57196,0.76562,1,0.55408,0.000468195,0.000468195,0.000468195
6,6.52861,0.45191,0.78438,1,0.52954,0.000558419,0.000558419,0.000558419
7,7.61779,0.35679,0.79688,1,0.52832,0.000646662,0.000646662,0.000646662
8,8.78003,0.31304,0.8125,1,0.50952,0.000732926,0.000732926,0.000732926
9,9.82897,0.24575,0.8,1,0.51636,0.00081721,0.00081721,0.00081721
10,10.8151,0.23171,0.78438,1,0.52673,0.000899514,0.000899514,0.000899514
11,11.7279,0.19019,0.8,1,0.43823,0.000979838,0.000979838,0.000979838
12,12.6488,0.19241,0.76875,1,0.70752,0.00105818,0.00105818,0.00105818
13,13.696,0.15017,0.78438,1,0.65283,0.0011015,0.0011015,0.0011015
14,14.9183,0.17244,0.79375,1,0.63135,0.00108913,0.00108913,0.00108913
15,15.9017,0.15106,0.77188,1,0.82031,0.00107675,0.00107675,0.00107675
16,16.9339,0.13251,0.77188,1,0.7417,0.00106437,0.00106437,0.00106437
17,17.8284,0.14367,0.775,1,0.86499,0.001052,0.001052,0.001052
18,18.8083,0.13497,0.78438,1,0.70703,0.00103962,0.00103962,0.00103962
19,19.8489,0.11747,0.75,1,0.83667,0.00102725,0.00102725,0.00102725
20,20.8522,0.09743,0.74687,1,0.83569,0.00101488,0.00101488,0.00101488
21,21.7827,0.09696,0.79375,1,0.71265,0.0010025,0.0010025,0.0010025
22,22.7194,0.10841,0.80625,1,0.73975,0.000990125,0.000990125,0.000990125
23,23.6643,0.09663,0.79688,1,0.74316,0.00097775,0.00097775,0.00097775
24,24.5976,0.07089,0.8125,1,0.92456,0.000965375,0.000965375,0.000965375
25,25.6758,0.07822,0.81563,1,0.62451,0.000953,0.000953,0.000953
26,26.5932,0.07051,0.8125,1,0.74365,0.000940625,0.000940625,0.000940625
27,27.4934,0.07505,0.80937,1,0.70874,0.00092825,0.00092825,0.00092825
28,28.4457,0.06683,0.7875,1,0.79126,0.000915875,0.000915875,0.000915875
29,29.4653,0.05775,0.8,1,0.91089,0.0009035,0.0009035,0.0009035
30,30.6133,0.09117,0.79375,1,0.73853,0.000891125,0.000891125,0.000891125
31,31.6449,0.06206,0.80625,1,0.71362,0.00087875,0.00087875,0.00087875
32,32.5369,0.0736,0.80313,1,0.69067,0.000866375,0.000866375,0.000866375
33,33.5618,0.07644,0.80313,1,0.89966,0.000854,0.000854,0.000854
34,34.481,0.07394,0.79375,1,0.85303,0.000841625,0.000841625,0.000841625
35,35.473,0.07773,0.81563,1,0.67786,0.00082925,0.00082925,0.00082925
36,36.4907,0.07755,0.83125,1,0.91406,0.000816875,0.000816875,0.000816875
37,37.4544,0.07375,0.81875,1,0.87866,0.0008045,0.0008045,0.0008045
38,38.3834,0.06651,0.81875,1,0.84033,0.000792125,0.000792125,0.000792125
39,39.25,0.05888,0.82187,1,0.87231,0.00077975,0.00077975,0.00077975
40,40.3119,0.05819,0.8,1,0.83911,0.000767375,0.000767375,0.000767375
41,41.3654,0.07484,0.80937,1,0.76025,0.000755,0.000755,0.000755
42,42.3326,0.05565,0.80625,1,0.80005,0.000742625,0.000742625,0.000742625
43,43.3734,0.03902,0.8,1,0.91675,0.00073025,0.00073025,0.00073025
44,44.4531,0.06333,0.78125,1,1.0293,0.000717875,0.000717875,0.000717875
45,45.4536,0.04931,0.78438,1,0.96265,0.0007055,0.0007055,0.0007055
46,46.4875,0.04045,0.79688,1,0.80762,0.000693125,0.000693125,0.000693125
47,47.5077,0.04737,0.80625,1,0.83813,0.00068075,0.00068075,0.00068075
48,48.549,0.04528,0.79688,1,0.92627,0.000668375,0.000668375,0.000668375
49,49.4233,0.04999,0.80313,1,1.06396,0.000656,0.000656,0.000656
50,50.4716,0.03568,0.80937,1,0.83691,0.000643625,0.000643625,0.000643625
51,51.4977,0.04094,0.81563,1,0.86816,0.00063125,0.00063125,0.00063125
52,52.443,0.03021,0.81563,1,0.88989,0.000618875,0.000618875,0.000618875
53,53.3281,0.05001,0.81875,1,0.90283,0.0006065,0.0006065,0.0006065
54,54.1264,0.03781,0.8,1,0.76318,0.000594125,0.000594125,0.000594125
55,54.984,0.04018,0.80937,1,0.68701,0.00058175,0.00058175,0.00058175
56,56.0228,0.05312,0.80625,1,0.83936,0.000569375,0.000569375,0.000569375
57,57.0088,0.03927,0.79375,1,1.04248,0.000557,0.000557,0.000557
58,58.001,0.04133,0.8,1,0.8916,0.000544625,0.000544625,0.000544625
59,59.1032,0.06021,0.82187,1,0.69666,0.00053225,0.00053225,0.00053225
60,60.0167,0.04359,0.81563,1,0.66077,0.000519875,0.000519875,0.000519875
61,60.9907,0.04593,0.81563,1,0.90088,0.0005075,0.0005075,0.0005075
62,61.9797,0.03002,0.79375,1,0.69531,0.000495125,0.000495125,0.000495125
63,63.0122,0.03992,0.7875,1,0.96411,0.00048275,0.00048275,0.00048275
64,64.0769,0.03152,0.79375,1,0.77148,0.000470375,0.000470375,0.000470375
65,64.9849,0.03749,0.8,1,0.75098,0.000458,0.000458,0.000458
66,66.0829,0.04298,0.81563,1,0.76147,0.000445625,0.000445625,0.000445625
67,67.1809,0.03396,0.8125,1,0.79248,0.00043325,0.00043325,0.00043325
68,68.1065,0.04403,0.80625,1,0.78149,0.000420875,0.000420875,0.000420875
69,69.1275,0.04201,0.79688,1,0.88232,0.0004085,0.0004085,0.0004085
70,70.0923,0.03211,0.80313,1,0.75171,0.000396125,0.000396125,0.000396125
71,70.9625,0.03708,0.80625,1,0.73889,0.00038375,0.00038375,0.00038375
72,71.9317,0.02445,0.82812,1,0.68457,0.000371375,0.000371375,0.000371375
73,73.1509,0.03601,0.825,1,0.75464,0.000359,0.000359,0.000359
74,74.1842,0.02292,0.81563,1,0.74268,0.000346625,0.000346625,0.000346625
75,75.0978,0.03163,0.81563,1,0.91431,0.00033425,0.00033425,0.00033425
76,76.0536,0.02369,0.8125,1,0.65784,0.000321875,0.000321875,0.000321875
77,77.0041,0.02433,0.81563,1,0.76416,0.0003095,0.0003095,0.0003095
78,78.0475,0.03527,0.80625,1,0.81958,0.000297125,0.000297125,0.000297125
79,78.7827,0.01788,0.81875,1,0.85913,0.00028475,0.00028475,0.00028475
80,79.8207,0.02192,0.81563,1,0.86841,0.000272375,0.000272375,0.000272375
81,80.7335,0.04214,0.81563,1,0.83813,0.00026,0.00026,0.00026
82,81.5811,0.02721,0.81563,1,0.78979,0.000247625,0.000247625,0.000247625
83,82.6659,0.03185,0.83125,1,0.69531,0.00023525,0.00023525,0.00023525
84,83.7189,0.03026,0.825,1,0.72656,0.000222875,0.000222875,0.000222875
85,84.784,0.02256,0.82187,1,0.8855,0.0002105,0.0002105,0.0002105
86,85.6428,0.03637,0.83125,1,0.98267,0.000198125,0.000198125,0.000198125
87,86.6281,0.03155,0.82812,1,0.75903,0.00018575,0.00018575,0.00018575
88,87.6582,0.02953,0.82187,1,0.78003,0.000173375,0.000173375,0.000173375
89,88.7604,0.02904,0.825,1,0.78125,0.000161,0.000161,0.000161
