epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,2.42156,1.42433,0.37813,1,1.32275,8.75e-05,8.75e-05,8.75e-05
2,3.12122,1.23731,0.55937,1,1.09912,0.000185644,0.000185644,0.000185644
3,3.99865,0.97429,0.6625,1,0.87134,0.000281807,0.000281807,0.000281807
4,5.05325,0.77034,0.7125,1,0.75781,0.000375991,0.000375991,0.000375991
5,6.22489,0.55285,0.76562,1,0.69116,0.000468195,0.000468195,0.000468195
6,7.28544,0.44977,0.79062,1,0.55811,0.000558419,0.000558419,0.000558419
7,8.28783,0.36903,0.7875,1,0.5332,0.000646662,0.000646662,0.000646662
8,9.24888,0.32185,0.77812,1,0.60889,0.000732926,0.000732926,0.000732926
9,10.2979,0.26022,0.78125,1,0.61597,0.00081721,0.00081721,0.00081721
10,11.5404,0.20833,0.80937,1,0.57812,0.000899514,0.000899514,0.000899514
11,12.4624,0.2189,0.84375,1,0.51685,0.000979838,0.000979838,0.000979838
12,13.4544,0.17023,0.81563,1,0.59387,0.00105818,0.00105818,0.00105818
13,14.38,0.18789,0.8375,1,0.51306,0.0011015,0.0011015,0.0011015
14,15.6332,0.1772,0.825,1,0.5625,0.00108913,0.00108913,0.00108913
15,16.5986,0.16712,0.83125,1,0.65662,0.00107675,0.00107675,0.00107675
16,17.5408,0.15684,0.82812,1,0.55371,0.00106437,0.00106437,0.00106437
17,18.5246,0.14085,0.8125,1,0.56323,0.001052,0.001052,0.001052
18,19.5099,0.11574,0.80625,1,0.60767,0.00103962,0.00103962,0.00103962
19,20.6799,0.11876,0.79062,1,0.68384,0.00102725,0.00102725,0.00102725
20,21.647,0.10868,0.82812,1,0.71777,0.00101488,0.00101488,0.00101488
21,22.5221,0.11594,0.84062,1,0.59155,0.0010025,0.0010025,0.0010025
22,23.5793,0.12104,0.79375,1,0.60791,0.000990125,0.000990125,0.000990125
23,24.7403,0.13598,0.84688,1,0.5094,0.00097775,0.00097775,0.00097775
24,25.685,0.09303,0.8375,1,0.61743,0.000965375,0.000965375,0.000965375
25,26.6179,0.09997,0.80625,1,0.58716,0.000953,0.000953,0.000953
26,27.7042,0.08757,0.8125,1,0.58643,0.000940625,0.000940625,0.000940625
27,28.7758,0.1056,0.82812,1,0.56055,0.00092825,0.00092825,0.00092825
28,29.8895,0.08126,0.84375,1,0.55664,0.000915875,0.000915875,0.000915875
29,30.95,0.08879,0.8375,1,0.56738,0.0009035,0.0009035,0.0009035
30,32.0268,0.06923,0.80937,1,0.55359,0.000891125,0.000891125,0.000891125
31,33.1848,0.0913,0.825,1,0.7002,0.00087875,0.00087875,0.00087875
32,34.1531,0.07715,0.84375,1,0.6543,0.000866375,0.000866375,0.000866375
33,35.2655,0.08261,0.8625,1,0.57275,0.000854,0.000854,0.000854
34,36.0798,0.06755,0.8375,1,0.47302,0.000841625,0.000841625,0.000841625
35,37.0866,0.07087,0.83125,1,0.50952,0.00082925,0.00082925,0.00082925
36,38.0408,0.0572,0.83438,1,0.6311,0.000816875,0.000816875,0.000816875
37,38.9736,0.06732,0.80625,1,0.9187,0.0008045,0.0008045,0.0008045
38,40.028,0.0649,0.83438,1,0.66211,0.000792125,0.000792125,0.000792125
39,41.037,0.06457,0.85,1,0.52722,0.00077975,0.00077975,0.00077975
40,41.9488,0.05832,0.85938,1,0.69653,0.000767375,0.000767375,0.000767375
41,43.2305,0.06245,0.84688,1,0.54175,0.000755,0.000755,0.000755
42,44.3136,0.05467,0.85,1,0.5896,0.000742625,0.000742625,0.000742625
43,45.4691,0.04982,0.83125,1,0.50854,0.00073025,0.00073025,0.00073025
44,46.3805,0.07727,0.8375,1,0.62842,0.000717875,0.000717875,0.000717875
45,47.2372,0.04871,0.84688,1,0.64917,0.0007055,0.0007055,0.0007055
46,48.403,0.06507,0.82812,1,0.53284,0.000693125,0.000693125,0.000693125
47,49.3665,0.03672,0.81563,1,0.604,0.00068075,0.00068075,0.00068075
48,50.358,0.07948,0.83125,1,0.61572,0.000668375,0.000668375,0.000668375
