epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,2.42574,1.41637,0.3625,1,1.31299,8.75e-05,8.75e-05,8.75e-05
2,3.2184,1.24917,0.5625,1,1.12793,0.000185644,0.000185644,0.000185644
3,4.21564,0.98744,0.675,1,0.79565,0.000281807,0.000281807,0.000281807
4,5.34137,0.73681,0.73438,1,0.67114,0.000375991,0.000375991,0.000375991
5,6.51113,0.56225,0.77812,1,0.64575,0.000468195,0.000468195,0.000468195
6,7.68252,0.4446,0.80937,1,0.56299,0.000558419,0.000558419,0.000558419
7,8.56228,0.3616,0.80937,1,0.43286,0.000646662,0.000646662,0.000646662
8,9.53967,0.30861,0.825,1,0.50122,0.000732926,0.000732926,0.000732926
9,10.6133,0.24552,0.80313,1,0.59375,0.00081721,0.00081721,0.00081721
10,11.6514,0.22667,0.82812,1,0.49866,0.000899514,0.000899514,0.000899514
11,12.7699,0.20943,0.8125,1,0.46838,0.000979838,0.000979838,0.000979838
12,13.9415,0.17404,0.80313,1,0.65063,0.00105818,0.00105818,0.00105818
13,14.9414,0.196,0.8125,1,0.67993,0.0011015,0.0011015,0.0011015
14,15.9439,0.16424,0.80625,1,0.67676,0.00108913,0.00108913,0.00108913
15,16.8201,0.15277,0.8125,1,0.63306,0.00107675,0.00107675,0.00107675
16,17.9201,0.1237,0.825,1,0.61304,0.00106437,0.00106437,0.00106437
17,19.0299,0.1491,0.80937,1,0.67017,0.001052,0.001052,0.001052
18,20.0264,0.13219,0.82187,1,0.56104,0.00103962,0.00103962,0.00103962
19,21.1211,0.11678,0.81875,1,0.55786,0.00102725,0.00102725,0.00102725
20,22.1165,0.11942,0.81875,1,0.49524,0.00101488,0.00101488,0.00101488
21,22.9749,0.11145,0.81563,1,0.58057,0.0010025,0.0010025,0.0010025
22,24.0347,0.09351,0.80313,1,0.65308,0.000990125,0.000990125,0.000990125
23,25.1081,0.12855,0.7875,1,0.86938,0.00097775,0.00097775,0.00097775
24,26.1035,0.08908,0.825,1,0.72217,0.000965375,0.000965375,0.000965375
25,27.2218,0.10179,0.78125,1,0.71313,0.000953,0.000953,0.000953
26,28.2318,0.09443,0.77188,1,0.78271,0.000940625,0.000940625,0.000940625
27,29.1285,0.08152,0.81563,1,0.67749,0.00092825,0.00092825,0.00092825
28,30.1236,0.10357,0.80625,1,0.60645,0.000915875,0.000915875,0.000915875
29,31.2732,0.10449,0.82187,1,0.59082,0.0009035,0.0009035,0.0009035
30,32.2194,0.08643,0.80313,1,0.67944,0.000891125,0.000891125,0.000891125
31,33.2207,0.06918,0.81875,1,0.5874,0.00087875,0.00087875,0.00087875
32,34.2761,0.08947,0.83438,1,0.71118,0.000866375,0.000866375,0.000866375
33,35.312,0.0774,0.84062,1,0.46741,0.000854,0.000854,0.000854
34,36.1372,0.09778,0.84375,1,0.53809,0.000841625,0.000841625,0.000841625
35,36.9792,0.05397,0.84688,1,0.54834,0.00082925,0.00082925,0.00082925
