0,"tf.Tensor(2.0193725, shape=(), dtype=float32)","tf.Tensor(1.0522015, shape=(), dtype=float32)","tf.Tensor(1.1202469, shape=(), dtype=float32)"
1,"tf.Tensor(2.1663954, shape=(), dtype=float32)","tf.Tensor(3.1228294, shape=(), dtype=float32)","tf.Tensor(0.31530073, shape=(), dtype=float32)"
