epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,2.04195,1.45553,0.3,1,1.43604,8.75e-05,8.75e-05,8.75e-05
2,2.77983,1.25499,0.5625,1,1.10303,0.000185644,0.000185644,0.000185644
3,3.62368,0.98836,0.64375,1,0.80737,0.000281807,0.000281807,0.000281807
4,4.50811,0.74074,0.70312,1,0.71753,0.000375991,0.000375991,0.000375991
5,5.6056,0.55734,0.7625,1,0.62598,0.000468195,0.000468195,0.000468195
6,6.58902,0.43987,0.7875,1,0.60815,0.000558419,0.000558419,0.000558419
7,7.93401,0.36914,0.7875,1,0.52087,0.000646662,0.000646662,0.000646662
8,8.70855,0.30859,0.79375,1,0.48901,0.000732926,0.000732926,0.000732926
9,9.75252,0.22936,0.8,1,0.51367,0.00081721,0.00081721,0.00081721
10,10.7478,0.23425,0.8,1,0.56274,0.000899514,0.000899514,0.000899514
11,11.8377,0.22164,0.80313,1,0.49707,0.000979838,0.000979838,0.000979838
12,12.6566,0.17259,0.775,1,0.63428,0.00105818,0.00105818,0.00105818
13,13.718,0.15759,0.79062,1,0.59155,0.0011015,0.0011015,0.0011015
14,14.8314,0.16862,0.80313,1,0.64844,0.00108913,0.00108913,0.00108913
15,15.7324,0.14336,0.78125,1,0.81396,0.00107675,0.00107675,0.00107675
16,16.6348,0.11286,0.8,1,0.6709,0.00106437,0.00106437,0.00106437
17,17.6708,0.14199,0.77812,1,0.73926,0.001052,0.001052,0.001052
18,18.7983,0.12167,0.80313,1,0.57397,0.00103962,0.00103962,0.00103962
19,19.8119,0.1277,0.78125,1,0.64185,0.00102725,0.00102725,0.00102725
20,20.6,0.14009,0.79375,1,0.63989,0.00101488,0.00101488,0.00101488
21,21.5006,0.11914,0.82187,1,0.58167,0.0010025,0.0010025,0.0010025
22,22.7461,0.11574,0.78438,1,0.8501,0.000990125,0.000990125,0.000990125
23,23.6567,0.10436,0.79375,1,0.73779,0.00097775,0.00097775,0.00097775
24,24.9316,0.08907,0.74687,1,0.78271,0.000965375,0.000965375,0.000965375
25,25.8084,0.08847,0.77812,1,0.66187,0.000953,0.000953,0.000953
