epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,3.30742,1.38198,0.39375,1,1.27881,8.75e-05,8.75e-05,8.75e-05
2,4.07966,1.2094,0.64062,1,0.98193,0.000185644,0.000185644,0.000185644
3,4.78985,0.94523,0.73125,1,0.76465,0.000281807,0.000281807,0.000281807
4,5.67152,0.72083,0.78125,1,0.64941,0.000375991,0.000375991,0.000375991
5,6.66581,0.5392,0.80937,1,0.46729,0.000468195,0.000468195,0.000468195
6,7.65898,0.4434,0.81875,1,0.43176,0.000558419,0.000558419,0.000558419
7,8.55991,0.37968,0.79688,1,0.552,0.000646662,0.000646662,0.000646662
8,9.60306,0.28967,0.82812,1,0.47131,0.000732926,0.000732926,0.000732926
9,10.7097,0.24556,0.84062,1,0.55054,0.00081721,0.00081721,0.00081721
10,11.9438,0.21927,0.79688,1,0.59814,0.000899514,0.000899514,0.000899514
11,12.833,0.21059,0.84375,1,0.50208,0.000979838,0.000979838,0.000979838
12,13.7464,0.15627,0.8375,1,0.51147,0.00105818,0.00105818,0.00105818
13,14.7121,0.14346,0.83438,1,0.49316,0.0011015,0.0011015,0.0011015
14,15.826,0.14869,0.82187,1,0.55933,0.00108913,0.00108913,0.00108913
15,16.7163,0.17812,0.80625,1,0.6521,0.00107675,0.00107675,0.00107675
16,17.9093,0.14836,0.81875,1,0.76978,0.00106437,0.00106437,0.00106437
17,19.0601,0.17487,0.79688,1,0.66553,0.001052,0.001052,0.001052
18,19.9336,0.13612,0.80625,1,0.70386,0.00103962,0.00103962,0.00103962
19,21.0089,0.11301,0.82187,1,0.68311,0.00102725,0.00102725,0.00102725
20,22.0325,0.13013,0.82187,1,0.59448,0.00101488,0.00101488,0.00101488
21,23.0608,0.12046,0.79688,1,0.78638,0.0010025,0.0010025,0.0010025
22,24.0616,0.10395,0.82812,1,0.63892,0.000990125,0.000990125,0.000990125
23,25.2223,0.10463,0.8375,1,0.63989,0.00097775,0.00097775,0.00097775
24,26.3994,0.09325,0.84375,1,0.52808,0.000965375,0.000965375,0.000965375
25,27.4158,0.09067,0.84688,1,0.59717,0.000953,0.000953,0.000953
26,28.3499,0.09372,0.82187,1,0.57361,0.000940625,0.000940625,0.000940625
27,29.3266,0.09495,0.83438,1,0.60693,0.00092825,0.00092825,0.00092825
28,30.3509,0.10527,0.8375,1,0.6394,0.000915875,0.000915875,0.000915875
29,31.2076,0.09043,0.8375,1,0.56885,0.0009035,0.0009035,0.0009035
30,32.1054,0.07921,0.82812,1,0.60205,0.000891125,0.000891125,0.000891125
31,33.2314,0.07196,0.82187,1,0.5564,0.00087875,0.00087875,0.00087875
32,34.2705,0.07749,0.80313,1,0.81519,0.000866375,0.000866375,0.000866375
33,35.317,0.07324,0.85,1,0.78198,0.000854,0.000854,0.000854
34,36.3579,0.06319,0.84062,1,0.68994,0.000841625,0.000841625,0.000841625
35,37.3559,0.07455,0.8375,1,0.75415,0.00082925,0.00082925,0.00082925
36,38.4791,0.06558,0.85,1,0.77783,0.000816875,0.000816875,0.000816875
37,39.5657,0.07587,0.83438,1,0.67603,0.0008045,0.0008045,0.0008045
38,40.4963,0.04659,0.8375,1,0.77539,0.000792125,0.000792125,0.000792125
39,41.5826,0.06371,0.8375,1,0.63574,0.00077975,0.00077975,0.00077975
40,42.6545,0.07142,0.83125,1,0.68042,0.000767375,0.000767375,0.000767375
41,43.6355,0.06434,0.85625,1,0.52661,0.000755,0.000755,0.000755
42,44.4478,0.04182,0.85,1,0.54626,0.000742625,0.000742625,0.000742625
43,45.2767,0.05508,0.84062,1,0.62061,0.00073025,0.00073025,0.00073025
44,46.0784,0.06234,0.82812,1,0.77002,0.000717875,0.000717875,0.000717875
45,47.1027,0.05074,0.82812,1,0.57495,0.0007055,0.0007055,0.0007055
46,48.0211,0.05431,0.83438,1,0.7002,0.000693125,0.000693125,0.000693125
47,49.0252,0.05189,0.825,1,0.65869,0.00068075,0.00068075,0.00068075
48,50.1432,0.04433,0.83438,1,0.71484,0.000668375,0.000668375,0.000668375
49,51.0355,0.06785,0.84062,1,0.73267,0.000656,0.000656,0.000656
50,52.0042,0.03942,0.8375,1,0.67896,0.000643625,0.000643625,0.000643625
51,53.0114,0.04923,0.82812,1,0.81934,0.00063125,0.00063125,0.00063125
52,53.854,0.04651,0.85625,1,0.61865,0.000618875,0.000618875,0.000618875
53,55.0252,0.0468,0.85625,1,0.573,0.0006065,0.0006065,0.0006065
54,56.008,0.04271,0.84375,1,0.54968,0.000594125,0.000594125,0.000594125
55,57.0237,0.04752,0.86875,1,0.5647,0.00058175,0.00058175,0.00058175
56,58.0024,0.04701,0.87813,1,0.56421,0.000569375,0.000569375,0.000569375
57,59.1736,0.05774,0.86875,1,0.79089,0.000557,0.000557,0.000557
58,60.0931,0.06263,0.85,1,0.59546,0.000544625,0.000544625,0.000544625
59,60.9375,0.0381,0.85,1,0.6377,0.00053225,0.00053225,0.00053225
60,62.0836,0.04246,0.85,1,0.65894,0.000519875,0.000519875,0.000519875
61,63.0502,0.04094,0.87187,1,0.61011,0.0005075,0.0005075,0.0005075
62,64.0195,0.04907,0.8625,1,0.54358,0.000495125,0.000495125,0.000495125
63,64.87,0.03569,0.85625,1,0.52246,0.00048275,0.00048275,0.00048275
64,65.909,0.02411,0.85312,1,0.5979,0.000470375,0.000470375,0.000470375
65,66.7903,0.0335,0.85625,1,0.64771,0.000458,0.000458,0.000458
66,67.7735,0.04052,0.84375,1,0.66846,0.000445625,0.000445625,0.000445625
67,68.7823,0.03428,0.8375,1,0.72314,0.00043325,0.00043325,0.00043325
68,69.656,0.03529,0.84688,1,0.59399,0.000420875,0.000420875,0.000420875
69,70.4405,0.03328,0.85625,1,0.57251,0.0004085,0.0004085,0.0004085
70,71.4169,0.02665,0.86563,1,0.61328,0.000396125,0.000396125,0.000396125
71,72.2403,0.02863,0.88125,1,0.55566,0.00038375,0.00038375,0.00038375
72,73.1963,0.03619,0.86875,1,0.5094,0.000371375,0.000371375,0.000371375
73,74.4465,0.03766,0.84688,1,0.4613,0.000359,0.000359,0.000359
74,75.3882,0.01581,0.84688,1,0.52527,0.000346625,0.000346625,0.000346625
75,76.2941,0.02513,0.84688,1,0.68555,0.00033425,0.00033425,0.00033425
76,77.2053,0.02478,0.8375,1,0.68726,0.000321875,0.000321875,0.000321875
77,78.1717,0.03768,0.83438,1,0.61865,0.0003095,0.0003095,0.0003095
78,79.176,0.03637,0.84375,1,0.55273,0.000297125,0.000297125,0.000297125
79,80.087,0.02406,0.84375,1,0.68921,0.00028475,0.00028475,0.00028475
80,81.018,0.01501,0.84375,1,0.65112,0.000272375,0.000272375,0.000272375
81,82.2475,0.03436,0.85,1,0.56421,0.00026,0.00026,0.00026
82,83.1684,0.02661,0.84375,1,0.61816,0.000247625,0.000247625,0.000247625
83,84.1132,0.02689,0.85,1,0.55029,0.00023525,0.00023525,0.00023525
