epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,1.73949,1.43999,0.39375,1,1.26025,8.75e-05,8.75e-05,8.75e-05
2,2.60021,1.26078,0.59062,1,1.03369,0.000185644,0.000185644,0.000185644
3,3.69904,0.99468,0.70312,1,0.78101,0.000281807,0.000281807,0.000281807
4,4.60971,0.74281,0.76875,1,0.62354,0.000375991,0.000375991,0.000375991
5,5.58077,0.59104,0.80313,1,0.7063,0.000468195,0.000468195,0.000468195
6,6.64765,0.45201,0.80937,1,0.61743,0.000558419,0.000558419,0.000558419
7,7.50891,0.40394,0.84688,1,0.47595,0.000646662,0.000646662,0.000646662
8,8.43947,0.34279,0.825,1,0.5188,0.000732926,0.000732926,0.000732926
9,9.2742,0.27044,0.82187,1,0.50549,0.00081721,0.00081721,0.00081721
10,10.3008,0.25735,0.85312,1,0.50684,0.000899514,0.000899514,0.000899514
11,11.2383,0.20833,0.85938,1,0.41138,0.000979838,0.000979838,0.000979838
12,12.1752,0.18183,0.83125,1,0.47253,0.00105818,0.00105818,0.00105818
13,13.1585,0.15223,0.84062,1,0.62476,0.0011015,0.0011015,0.0011015
14,14.0859,0.14753,0.84375,1,0.5658,0.00108913,0.00108913,0.00108913
15,15.0121,0.15602,0.84375,1,0.62207,0.00107675,0.00107675,0.00107675
16,16.0797,0.13609,0.83125,1,0.63403,0.00106437,0.00106437,0.00106437
17,16.9294,0.14605,0.81563,1,0.6106,0.001052,0.001052,0.001052
18,17.8661,0.10329,0.85312,1,0.5542,0.00103962,0.00103962,0.00103962
19,18.733,0.12072,0.83438,1,0.65332,0.00102725,0.00102725,0.00102725
20,19.8062,0.10478,0.8375,1,0.58423,0.00101488,0.00101488,0.00101488
21,20.8076,0.11022,0.82812,1,0.64868,0.0010025,0.0010025,0.0010025
22,21.7773,0.1026,0.84062,1,0.58765,0.000990125,0.000990125,0.000990125
23,22.7898,0.10218,0.83125,1,0.54724,0.00097775,0.00097775,0.00097775
24,23.7796,0.10241,0.8125,1,0.81885,0.000965375,0.000965375,0.000965375
25,24.692,0.07511,0.83438,1,0.6626,0.000953,0.000953,0.000953
26,25.6214,0.09883,0.85,1,0.5155,0.000940625,0.000940625,0.000940625
27,26.5829,0.0974,0.85625,1,0.52625,0.00092825,0.00092825,0.00092825
28,27.5058,0.10911,0.85625,1,0.50977,0.000915875,0.000915875,0.000915875
29,28.4856,0.10346,0.84375,1,0.62976,0.0009035,0.0009035,0.0009035
30,29.4312,0.08619,0.84062,1,0.47656,0.000891125,0.000891125,0.000891125
31,30.5003,0.09367,0.85938,1,0.51855,0.00087875,0.00087875,0.00087875
32,31.4218,0.09459,0.85938,1,0.51367,0.000866375,0.000866375,0.000866375
33,32.32,0.08143,0.85938,1,0.71753,0.000854,0.000854,0.000854
34,33.3548,0.10889,0.85312,1,0.56885,0.000841625,0.000841625,0.000841625
35,34.2395,0.06101,0.84062,1,0.54956,0.00082925,0.00082925,0.00082925
36,35.3265,0.07389,0.84688,1,0.57544,0.000816875,0.000816875,0.000816875
