0,46,3.2893486,8.223959,0.12059623
1,46,3.6145244,124.45472,0.14408547
2,46,3.4290285,111.90329,0.07415514
3,46,3.166709,61.223717,0.10547264
4,46,2.9045267,37.615295,0.118541986
5,46,3.5117328,54.716747,0.05375924
6,46,2.7523112,111.88196,0.08685845
7,46,3.9423795,125.96567,0.11219196
8,46,3.291288,4.1731486,0.09114413
9,46,3.1203742,39.377087,0.05870536
10,46,3.0274177,62.78703,0.06787142
11,46,2.846013,59.514225,0.10597627
12,46,3.2344432,89.64076,0.08836104
13,46,2.7738566,71.105644,0.06991629
