epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,2.37269,1.38962,0.43125,1,1.29004,8.75e-05,8.75e-05,8.75e-05
2,3.05061,1.22544,0.62813,1,0.95996,0.000185644,0.000185644,0.000185644
3,4.21233,0.97582,0.70625,1,0.82153,0.000281807,0.000281807,0.000281807
4,5.21354,0.71411,0.71875,1,0.70239,0.000375991,0.000375991,0.000375991
5,6.15696,0.55499,0.75,1,0.68921,0.000468195,0.000468195,0.000468195
6,7.05769,0.42936,0.7625,1,0.65332,0.000558419,0.000558419,0.000558419
7,8.00149,0.34864,0.77812,1,0.59106,0.000646662,0.000646662,0.000646662
8,9.27018,0.28583,0.77812,1,0.58789,0.000732926,0.000732926,0.000732926
9,10.1729,0.26497,0.79375,1,0.69019,0.00081721,0.00081721,0.00081721
10,11.1135,0.20413,0.79375,1,0.70166,0.000899514,0.000899514,0.000899514
11,12.143,0.22699,0.825,1,0.52136,0.000979838,0.000979838,0.000979838
12,13.1531,0.20103,0.80625,1,0.54956,0.00105818,0.00105818,0.00105818
13,14.2351,0.17512,0.82812,1,0.62549,0.0011015,0.0011015,0.0011015
14,15.1338,0.16263,0.825,1,0.56201,0.00108913,0.00108913,0.00108913
15,16.2613,0.14453,0.80625,1,0.6272,0.00107675,0.00107675,0.00107675
16,17.2133,0.14029,0.79375,1,0.62158,0.00106437,0.00106437,0.00106437
17,18.2394,0.1054,0.81563,1,0.64722,0.001052,0.001052,0.001052
18,19.1464,0.13143,0.80313,1,0.65186,0.00103962,0.00103962,0.00103962
19,20.0518,0.11839,0.79062,1,0.70312,0.00102725,0.00102725,0.00102725
20,21.0267,0.11249,0.79688,1,0.71118,0.00101488,0.00101488,0.00101488
21,22.0408,0.09282,0.82812,1,0.60718,0.0010025,0.0010025,0.0010025
22,23.0361,0.07896,0.79375,1,0.67871,0.000990125,0.000990125,0.000990125
23,23.9955,0.08057,0.79688,1,0.78394,0.00097775,0.00097775,0.00097775
24,24.987,0.07836,0.8125,1,0.70654,0.000965375,0.000965375,0.000965375
25,25.969,0.08537,0.79688,1,0.76318,0.000953,0.000953,0.000953
26,26.9008,0.08598,0.81875,1,0.69775,0.000940625,0.000940625,0.000940625
27,27.9556,0.08127,0.81875,1,0.68848,0.00092825,0.00092825,0.00092825
28,29.0362,0.09605,0.80937,1,0.8208,0.000915875,0.000915875,0.000915875
29,29.9817,0.07407,0.80313,1,0.6676,0.0009035,0.0009035,0.0009035
30,30.9093,0.07136,0.78438,1,1.00366,0.000891125,0.000891125,0.000891125
31,31.8363,0.07583,0.79062,1,0.76318,0.00087875,0.00087875,0.00087875
32,32.81,0.10268,0.80313,1,0.87939,0.000866375,0.000866375,0.000866375
33,33.8642,0.09384,0.81563,1,0.79712,0.000854,0.000854,0.000854
34,34.9813,0.08841,0.79375,1,0.75464,0.000841625,0.000841625,0.000841625
35,35.9853,0.0632,0.8125,1,0.7168,0.00082925,0.00082925,0.00082925
36,36.919,0.07767,0.78125,1,0.79858,0.000816875,0.000816875,0.000816875
37,37.9285,0.07534,0.8,1,0.85278,0.0008045,0.0008045,0.0008045
38,38.8925,0.06152,0.825,1,0.85107,0.000792125,0.000792125,0.000792125
39,39.8609,0.07729,0.8375,1,0.80054,0.00077975,0.00077975,0.00077975
40,40.9048,0.06942,0.80625,1,0.71802,0.000767375,0.000767375,0.000767375
41,41.8726,0.08323,0.80313,1,0.70679,0.000755,0.000755,0.000755
42,43.1145,0.08073,0.825,1,0.8291,0.000742625,0.000742625,0.000742625
43,43.9926,0.05265,0.8125,1,0.65125,0.00073025,0.00073025,0.00073025
44,44.9381,0.06274,0.82812,1,0.6731,0.000717875,0.000717875,0.000717875
45,45.9491,0.07682,0.8375,1,0.65942,0.0007055,0.0007055,0.0007055
46,47.0032,0.07114,0.825,1,0.68604,0.000693125,0.000693125,0.000693125
47,47.9558,0.04813,0.83438,1,0.72607,0.00068075,0.00068075,0.00068075
48,48.8951,0.04566,0.825,1,0.60803,0.000668375,0.000668375,0.000668375
