0,46,1.4690872,10.261951,0
1,46,1.2502823,11.2323885,0
2,46,2.05772,10.55116,0
3,46,0.99200267,11.4506645,0
4,46,1.5241259,12.239191,0
5,46,1.1674081,13.148122,0
6,46,1.0737578,12.762411,0
7,46,0.88398015,12.704689,0
8,46,1.1130222,12.641485,0
9,46,1.1193314,12.836374,0
10,46,0.9784968,12.415977,0
11,46,1.9418972,12.061768,0
12,46,0.93325734,11.442355,0
13,46,1.085352,11.647184,0
14,46,1.5322279,11.675617,0
15,46,1.0063471,11.260533,0
16,46,0.75710034,11.910891,0
17,46,0.99047804,11.4897375,0
18,46,0.81817555,11.462032,0
19,46,0.94990575,11.029689,0
20,46,0.85113394,11.006084,0
21,46,1.2500466,10.555451,0
22,46,0.8777123,10.816441,0
23,46,1.0160598,11.017578,0
24,46,0.6690087,11.376011,0
