0,46,4.5164022,8.897112,0.25526834
1,46,1.5508188,8.914519,0.23651026
2,46,1.601146,9.314587,0.10166697
3,46,1.0835799,9.406066,0.1324303
4,46,1.3825868,12.937135,0.11834197
5,46,1.3104587,12.684002,0.09082421
6,46,1.1256102,10.98979,0.027136015
7,46,1.2645274,13.812235,0.016633924
8,46,1.3354311,10.788785,0.05556323
9,46,1.171068,13.452756,0.09917302
10,46,1.0662717,15.7311325,0.00940804
11,46,0.99629915,15.194524,0.009197994
12,46,1.2166848,15.166899,0.052933853
13,46,1.3572805,16.930561,0.026444197
14,46,0.93740726,18.436148,0.013420032
15,46,1.2936293,17.91234,0.044614393
16,46,1.1718102,19.993774,0.011714359
17,46,1.0778322,18.942001,0.017691823
18,46,1.146981,19.39367,0.007631882
19,46,1.0701334,18.335665,0.0076934355
20,46,1.2239674,17.850748,0.011487374
21,46,1.387561,18.084875,0.018568136
22,46,0.8426949,19.175966,0.028134469
23,46,0.842486,17.676756,0.009949194
24,46,0.9275915,18.44167,0.020427506
25,46,1.0509865,18.629082,0.009193144
26,46,0.8972887,17.834146,0.007592229
27,46,0.9392744,17.83839,0.008792935
