0,0,1.709628,1.6024145,4.2915337e-07
0,1,1.8536177,0.6410983,4.2915337e-07
0,2,1.947192,0.914417,4.2915337e-07
1,0,1.9252338,0.8421577,4.2915337e-07
1,1,1.5020591,1.2687012,4.2915337e-07
1,2,1.6338332,0.83500767,4.2915337e-07
2,0,1.865058,1.0424844,4.2915337e-07
2,1,1.5920539,0.6267034,4.2915337e-07
2,2,1.8181713,0.70324266,4.2915337e-07
3,0,1.6814808,1.087946,4.2915337e-07
3,1,2.0237586,0.9777155,4.2915337e-07
3,2,1.5605993,0.741714,4.2915337e-07
4,0,1.9982694,0.80666035,4.2915337e-07
4,1,1.6279542,1.1411161,4.2915337e-07
4,2,1.9867833,0.9054855,4.2915337e-07
5,0,1.8447613,0.95573777,4.2915337e-07
5,1,1.8956147,0.899374,4.2431049e-07
5,2,1.7460742,0.6994476,4.190951e-07
6,0,1.5145993,0.98446774,4.1499726e-07
6,1,1.6845438,1.1003067,4.0866428e-07
6,2,1.7057669,0.79491395,4.000961e-07
7,0,1.7455089,1.1649107,4.023313e-07
7,1,1.6340455,0.85979605,4.0195874e-07
7,2,1.762135,0.9704652,3.8668506e-07
8,0,1.7424473,0.87438893,3.9041035e-07
8,1,1.7744462,0.9828984,3.885477e-07
8,2,1.8518741,0.8273287,3.7737183e-07
9,0,1.664171,0.7112306,3.755092e-07
9,1,1.8615305,0.9374585,3.7737183e-07
9,2,1.8450384,0.9038706,3.6433332e-07
10,0,1.6615095,0.6929113,3.6247067e-07
10,1,1.6272862,1.3681792,3.5688274e-07
10,2,1.9333075,0.61115843,3.512948e-07
11,0,1.6840914,1.0643978,3.4570687e-07
11,1,1.8532505,0.82972765,3.4198158e-07
11,2,1.851578,0.8142282,3.2335512e-07
12,0,1.7465813,0.6893978,3.1962983e-07
12,1,1.7345437,0.7464553,3.2521777e-07
12,2,1.5608513,1.0080445,3.1590454e-07
13,0,2.016625,0.44658485,3.177672e-07
13,1,1.6471674,0.8877915,3.0845396e-07
13,2,1.776505,0.84421563,3.0845396e-07
14,0,1.8930691,0.8662802,3.0472867e-07
14,1,1.7491966,0.8963566,2.9914074e-07
14,2,1.8639405,0.70964265,3.0472867e-07
15,0,1.9863305,0.94824874,2.972781e-07
15,1,1.9560988,1.330945,3.0100338e-07
15,2,1.8354583,0.40806216,2.9541545e-07
16,0,1.771761,1.0770576,2.935528e-07
16,1,1.810082,0.6471558,2.9169016e-07
16,2,1.6948949,0.8203947,2.9541545e-07
17,0,1.6405356,1.0689563,2.935528e-07
17,1,1.8083159,0.7112618,2.898275e-07
17,2,1.7712348,0.6240104,2.9169016e-07
18,0,1.8042927,1.3765643,2.972781e-07
18,1,2.0779552,0.5580337,2.935528e-07
18,2,1.871464,1.0720927,2.8796487e-07
19,0,1.7862618,0.8749373,2.898275e-07
19,1,1.5523403,0.648954,2.898275e-07
19,2,1.5544759,1.0794792,2.9169016e-07
20,0,1.6908132,0.9153977,2.898275e-07
20,1,1.7817745,0.7564322,2.935528e-07
20,2,1.6180482,0.95899224,2.8796487e-07
21,0,1.5767704,0.70447445,2.8796487e-07
21,1,1.7343866,0.8447486,2.9169016e-07
21,2,1.8626494,0.8774463,2.9169016e-07
22,0,1.4441596,0.8373467,2.9541545e-07
22,1,1.6515491,0.92006046,2.8610225e-07
22,2,1.747602,0.7039076,2.8610225e-07
23,0,1.6841822,0.95153236,2.8796487e-07
23,1,1.7118038,1.1734372,2.9169016e-07
23,2,1.7788608,0.551229,2.8796487e-07
24,0,1.9122612,0.9402398,2.8610225e-07
24,1,1.8486551,0.96025115,2.8610225e-07
24,2,1.726352,0.5819108,2.9169016e-07
25,0,1.7725081,1.0688174,2.8796487e-07
25,1,1.8803701,0.87288105,2.8610225e-07
25,2,1.6239083,0.8687891,2.898275e-07
26,0,1.62722,0.97737724,2.8796487e-07
26,1,1.6694715,1.1063237,2.8796487e-07
26,2,1.7251266,0.4580962,2.8796487e-07
27,0,1.8621616,1.3734297,2.8796487e-07
27,1,2.0065627,0.6308285,2.8796487e-07
27,2,1.7338138,0.6598542,2.8796487e-07
28,0,1.7419121,1.1013873,2.8796487e-07
28,1,1.7243161,0.7220224,2.8796487e-07
28,2,1.7012258,0.9769966,2.8796487e-07
29,0,1.9302455,0.57416826,2.8796487e-07
29,1,1.8895192,0.94807214,2.8610225e-07
29,2,1.7879858,0.70503765,2.8610225e-07
30,0,1.8144,0.73653096,2.8610225e-07
30,1,1.5965086,1.1040893,2.8610225e-07
30,2,1.9111061,0.4428223,2.8610225e-07
31,0,1.7681346,1.1033623,2.8610225e-07
31,1,1.8491035,0.87164235,2.8610225e-07
31,2,1.4511328,0.63957494,2.8610225e-07
32,0,1.6987605,1.0843034,2.8610225e-07
32,1,1.918268,0.73610824,2.8610225e-07
32,2,1.7368073,0.8040669,2.8610225e-07
33,0,1.6975553,0.83418316,2.8610225e-07
33,1,1.6471368,0.8278029,2.8610225e-07
33,2,1.7139862,0.4211524,2.8610225e-07
34,0,1.6568639,1.4053209,2.8610225e-07
34,1,1.9761829,0.6379228,2.8610225e-07
34,2,1.7578402,1.1710706,2.8610225e-07
35,0,1.7592161,0.6489299,2.8610225e-07
35,1,1.5905594,1.0021777,2.8610225e-07
35,2,1.8526788,1.0874953,2.8610225e-07
36,0,1.6667128,0.62547326,2.8610225e-07
36,1,1.7832549,0.7160827,2.8610225e-07
36,2,1.608259,1.0517328,2.8610225e-07
37,0,1.8320973,0.48380098,2.8610225e-07
37,1,2.0019855,1.3763996,2.8610225e-07
37,2,1.7347115,0.78050023,2.8610225e-07
38,0,1.7246635,1.0054415,2.8610225e-07
38,1,1.9289811,0.793227,2.8610225e-07
38,2,1.8392195,1.0597974,2.8610225e-07
39,0,1.6771816,0.75579756,2.8610225e-07
39,1,1.6739479,0.769325,2.8610225e-07
39,2,1.5876007,0.8160724,2.8610225e-07
40,0,1.6114819,1.073904,2.8610225e-07
40,1,1.667829,0.8270162,2.8610225e-07
40,2,1.5731091,0.726109,2.8610225e-07
41,0,1.6368142,1.1452515,2.8610225e-07
41,1,1.6466321,0.7512032,2.8610225e-07
41,2,1.6684027,0.8251206,2.8610225e-07
42,0,1.6913507,1.0753357,2.8610225e-07
42,1,1.8074179,0.8431653,2.8610225e-07
42,2,1.5255306,0.8892233,2.8610225e-07
43,0,1.6802951,0.8838214,2.8610225e-07
43,1,1.7468255,1.4218823,2.8610225e-07
43,2,1.7431331,0.5371392,2.8610225e-07
44,0,1.7486469,0.86375654,2.8610225e-07
44,1,1.5801095,0.8973163,2.8610225e-07
44,2,1.7774196,1.018964,2.8610225e-07
45,0,1.6933233,0.76279116,2.8610225e-07
45,1,1.7869688,1.326488,2.8610225e-07
45,2,1.9910854,0.39899123,2.8610225e-07
46,0,1.8637719,1.3360498,2.8610225e-07
46,1,1.9317423,0.58048135,2.8610225e-07
46,2,1.6175504,1.0658052,2.8610225e-07
47,0,1.7055364,0.49940932,2.8610225e-07
47,1,1.6540818,1.0466206,2.8610225e-07
47,2,1.4618709,0.6696032,2.8610225e-07
48,0,1.7964023,1.1531932,2.8610225e-07
48,1,1.5814812,0.41055667,2.8610225e-07
48,2,1.6040599,0.85017806,2.8610225e-07
49,0,1.7890754,0.7983712,2.8610225e-07
49,1,1.6580089,1.1704404,2.8610225e-07
49,2,1.680949,0.7318088,2.8610225e-07
50,0,2.0092318,0.98569405,2.8610225e-07
50,1,1.6474324,0.7636243,2.8610225e-07
50,2,1.6713749,1.0015945,2.8610225e-07
51,0,1.8345314,1.0168602,2.8610225e-07
51,1,1.8779047,0.33345824,2.8610225e-07
51,2,2.221621,1.794416,2.8610225e-07
52,0,2.1757898,0.58177394,2.8610225e-07
52,1,1.696768,0.72796476,2.8610225e-07
52,2,1.6412468,0.8440175,2.8610225e-07
53,0,1.6585546,1.0671809,2.8610225e-07
53,1,1.713093,0.90959656,2.8610225e-07
53,2,1.6897967,1.1376796,2.8610225e-07
54,0,1.626806,1.0412117,2.8610225e-07
54,1,1.5399599,0.55019975,2.8610225e-07
54,2,1.8199785,0.8156471,2.8610225e-07
55,0,1.7631497,0.8975441,2.8610225e-07
55,1,1.5986874,0.9518842,2.8610225e-07
