epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,2.59868,1.4122,0.39687,1,1.3335,8.75e-05,8.75e-05,8.75e-05
2,3.3009,1.23567,0.58438,1,1.05078,0.000185644,0.000185644,0.000185644
3,4.32129,0.97004,0.69375,1,0.7876,0.000281807,0.000281807,0.000281807
4,5.16007,0.75359,0.7375,1,0.63306,0.000375991,0.000375991,0.000375991
5,6.10872,0.56924,0.79062,1,0.63745,0.000468195,0.000468195,0.000468195
6,7.23269,0.46474,0.78438,1,0.5553,0.000558419,0.000558419,0.000558419
7,8.38101,0.38277,0.80937,1,0.54089,0.000646662,0.000646662,0.000646662
8,9.49027,0.33271,0.80625,1,0.56201,0.000732926,0.000732926,0.000732926
9,10.4211,0.26755,0.8125,1,0.64294,0.00081721,0.00081721,0.00081721
10,11.4787,0.22328,0.81563,1,0.54443,0.000899514,0.000899514,0.000899514
11,12.4377,0.2112,0.80625,1,0.60938,0.000979838,0.000979838,0.000979838
12,13.2903,0.17676,0.8125,1,0.56421,0.00105818,0.00105818,0.00105818
13,14.4369,0.16375,0.83125,1,0.59106,0.0011015,0.0011015,0.0011015
14,15.5836,0.1423,0.80937,1,0.60303,0.00108913,0.00108913,0.00108913
15,16.5417,0.16361,0.8375,1,0.64917,0.00107675,0.00107675,0.00107675
16,17.5699,0.1293,0.82187,1,0.57373,0.00106437,0.00106437,0.00106437
17,18.534,0.13816,0.81563,1,0.61304,0.001052,0.001052,0.001052
18,19.5566,0.11733,0.81563,1,0.57434,0.00103962,0.00103962,0.00103962
19,20.6114,0.14291,0.82812,1,0.5437,0.00102725,0.00102725,0.00102725
20,21.5269,0.11419,0.825,1,0.51978,0.00101488,0.00101488,0.00101488
21,22.586,0.1082,0.83438,1,0.55103,0.0010025,0.0010025,0.0010025
22,23.4583,0.11194,0.7875,1,0.61755,0.000990125,0.000990125,0.000990125
23,24.4095,0.1024,0.81875,1,0.73364,0.00097775,0.00097775,0.00097775
24,25.3947,0.08779,0.81875,1,0.68652,0.000965375,0.000965375,0.000965375
25,26.3496,0.10059,0.8375,1,0.53796,0.000953,0.000953,0.000953
26,27.2986,0.11142,0.82812,1,0.57764,0.000940625,0.000940625,0.000940625
27,28.4144,0.09748,0.83438,1,0.64624,0.00092825,0.00092825,0.00092825
28,29.3774,0.07626,0.8,1,0.59009,0.000915875,0.000915875,0.000915875
29,30.3357,0.08443,0.80625,1,0.65039,0.0009035,0.0009035,0.0009035
30,31.4762,0.05832,0.8375,1,0.42426,0.000891125,0.000891125,0.000891125
31,32.36,0.09808,0.8375,1,0.50781,0.00087875,0.00087875,0.00087875
32,33.3694,0.08196,0.82812,1,0.63428,0.000866375,0.000866375,0.000866375
33,34.4742,0.10946,0.85,1,0.50757,0.000854,0.000854,0.000854
34,35.4589,0.07444,0.84062,1,0.65771,0.000841625,0.000841625,0.000841625
35,36.4502,0.07133,0.85625,1,0.55273,0.00082925,0.00082925,0.00082925
36,37.4188,0.09678,0.84688,1,0.54712,0.000816875,0.000816875,0.000816875
37,38.338,0.07485,0.84375,1,0.6062,0.0008045,0.0008045,0.0008045
38,39.3564,0.05766,0.82812,1,0.60474,0.000792125,0.000792125,0.000792125
39,40.4772,0.05767,0.8375,1,0.5481,0.00077975,0.00077975,0.00077975
40,41.692,0.05944,0.81875,1,0.69165,0.000767375,0.000767375,0.000767375
41,42.6325,0.06963,0.81875,1,0.84839,0.000755,0.000755,0.000755
