epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,1.87229,1.46637,0.29375,1,1.39941,8.75e-05,8.75e-05,8.75e-05
2,2.68613,1.26705,0.55313,1,1.13086,0.000185644,0.000185644,0.000185644
3,3.88212,1.02519,0.675,1,0.85815,0.000281807,0.000281807,0.000281807
4,4.86391,0.79226,0.76875,1,0.64648,0.000375991,0.000375991,0.000375991
5,5.84516,0.57671,0.8,1,0.56812,0.000468195,0.000468195,0.000468195
6,6.79927,0.49107,0.8,1,0.56006,0.000558419,0.000558419,0.000558419
7,7.82129,0.37141,0.8125,1,0.48291,0.000646662,0.000646662,0.000646662
8,8.96415,0.34686,0.825,1,0.65186,0.000732926,0.000732926,0.000732926
9,9.88176,0.25152,0.79688,1,0.56787,0.00081721,0.00081721,0.00081721
10,10.9344,0.21691,0.79375,1,0.53076,0.000899514,0.000899514,0.000899514
11,11.9421,0.2035,0.82812,1,0.55896,0.000979838,0.000979838,0.000979838
12,12.7425,0.18936,0.775,1,0.68335,0.00105818,0.00105818,0.00105818
13,13.7196,0.16406,0.8,1,0.65332,0.0011015,0.0011015,0.0011015
14,14.7951,0.1809,0.79062,1,0.68799,0.00108913,0.00108913,0.00108913
15,15.7195,0.15463,0.83125,1,0.52954,0.00107675,0.00107675,0.00107675
16,16.6371,0.12207,0.82187,1,0.66992,0.00106437,0.00106437,0.00106437
17,17.4418,0.13024,0.82187,1,0.77905,0.001052,0.001052,0.001052
18,18.7663,0.13868,0.79688,1,0.66602,0.00103962,0.00103962,0.00103962
19,19.8128,0.13266,0.78125,1,0.81958,0.00102725,0.00102725,0.00102725
20,20.588,0.11154,0.8125,1,0.82983,0.00101488,0.00101488,0.00101488
21,21.5346,0.0957,0.80625,1,0.90332,0.0010025,0.0010025,0.0010025
22,22.4869,0.1001,0.83125,1,0.62573,0.000990125,0.000990125,0.000990125
23,23.3689,0.08304,0.81875,1,0.68555,0.00097775,0.00097775,0.00097775
24,24.5922,0.07933,0.78125,1,0.7002,0.000965375,0.000965375,0.000965375
25,25.4847,0.08152,0.79688,1,0.73193,0.000953,0.000953,0.000953
26,26.5498,0.08383,0.80625,1,0.67505,0.000940625,0.000940625,0.000940625
27,27.5174,0.10129,0.8,1,0.83569,0.00092825,0.00092825,0.00092825
28,28.5043,0.07939,0.80625,1,0.77295,0.000915875,0.000915875,0.000915875
29,29.327,0.08802,0.80937,1,0.73877,0.0009035,0.0009035,0.0009035
