0,46,1.6147513,8.591385,0.6663819
1,46,1.9577086,9.533569,0.4838572
2,46,1.5655696,9.116479,0.29760826
3,46,1.2684393,9.895554,0.38654917
4,46,1.6022024,14.777089,0.43174186
5,46,1.251004,44.904846,0.56410617
6,46,1.4045433,8.019145,0.36899894
7,46,1.6632249,20.389118,0.455596
8,46,1.2272614,18.464539,0.41733837
9,46,1.4916089,8.2925415,0.3183123
10,46,1.0329695,7.58009,0.37124315
11,46,1.391655,9.155973,0.39247352
12,46,1.4774816,29.055462,0.24566427
13,46,1.4785539,8.759091,0.22496095
14,46,1.4290048,19.732203,0.22593409
15,46,1.3116803,8.5066185,0.25564605
16,46,1.3290559,9.399627,0.26202068
17,46,1.3160486,22.792755,0.1504669
18,46,1.5058734,11.523162,0.18887505
19,46,1.6335218,12.502384,0.2914747
20,46,1.2361467,16.873287,0.17195433
21,46,1.3507988,13.527867,0.12003047
22,46,1.4748697,11.969821,0.16520251
23,46,1.3392622,11.9768,0.6511998
24,46,1.3435686,10.325256,0.16094771
25,46,1.3781736,10.804362,0.14498203
26,46,1.392218,11.718355,0.38021496
27,46,1.5169282,11.883927,0.1237753
28,46,1.4279892,10.008837,0.16717905
29,46,2.0581656,10.356325,0.118446514
30,46,1.4760177,10.364256,0.25760934
31,46,2.0001855,20.675251,0.31515282
32,46,1.3252299,13.538271,0.1286334
33,46,1.2657245,9.290953,0.18075922
34,46,1.160238,9.817088,0.26439932
35,46,1.3646774,16.440327,0.13158664
36,46,1.1845951,8.266695,0.11632995
37,46,1.6515139,9.746497,0.12268359
38,46,1.5037607,11.8260975,0.13573393
39,46,1.4319658,8.264313,0.1545892
40,46,1.2705913,18.385159,0.53476715
41,46,2.6940775,9.892308,0.17140087
42,46,1.4568887,9.271856,0.2136381
43,46,1.155067,10.586173,0.12839475
44,46,1.5430984,11.207977,0.13812496
45,46,1.2848544,13.358198,0.14247963
46,46,1.3445286,12.765062,0.13393828
47,46,1.3088238,11.50181,0.12027141
48,46,1.1302283,8.929511,0.12460195
49,46,1.3095319,12.354519,0.122771025
50,46,1.230047,11.494986,0.11667329
51,46,1.2529278,13.095734,0.12269193
52,46,1.2448983,15.5743475,0.13113005
53,46,1.307493,11.670937,0.13201559
