epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,1.96363,1.4362,0.35625,1,1.30176,8.75e-05,8.75e-05,8.75e-05
2,2.74059,1.24913,0.55,1,1.04639,0.000185644,0.000185644,0.000185644
3,3.6753,0.99737,0.66562,1,0.80615,0.000281807,0.000281807,0.000281807
4,4.60262,0.73776,0.74687,1,0.59668,0.000375991,0.000375991,0.000375991
5,5.75639,0.55718,0.77812,1,0.63232,0.000468195,0.000468195,0.000468195
6,6.73576,0.46333,0.79375,1,0.5105,0.000558419,0.000558419,0.000558419
7,7.73564,0.37324,0.85,1,0.52881,0.000646662,0.000646662,0.000646662
8,8.75547,0.3077,0.8625,1,0.39648,0.000732926,0.000732926,0.000732926
9,9.83544,0.26796,0.85625,1,0.42334,0.00081721,0.00081721,0.00081721
10,10.703,0.25342,0.84375,1,0.42468,0.000899514,0.000899514,0.000899514
11,11.6527,0.21097,0.875,1,0.39343,0.000979838,0.000979838,0.000979838
12,12.5781,0.23133,0.84688,1,0.54419,0.00105818,0.00105818,0.00105818
13,13.5241,0.17795,0.825,1,0.6449,0.0011015,0.0011015,0.0011015
14,14.6057,0.16438,0.84375,1,0.68689,0.00108913,0.00108913,0.00108913
15,15.6879,0.1354,0.8375,1,0.60352,0.00107675,0.00107675,0.00107675
16,16.7976,0.13358,0.85938,1,0.6449,0.00106437,0.00106437,0.00106437
17,17.8304,0.1326,0.8375,1,0.48682,0.001052,0.001052,0.001052
18,18.8707,0.1016,0.85,1,0.62158,0.00103962,0.00103962,0.00103962
19,19.9541,0.1228,0.83125,1,0.62427,0.00102725,0.00102725,0.00102725
20,20.9501,0.11091,0.84688,1,0.53125,0.00101488,0.00101488,0.00101488
21,21.8216,0.09778,0.81563,1,0.66235,0.0010025,0.0010025,0.0010025
22,22.7163,0.122,0.8375,1,0.58032,0.000990125,0.000990125,0.000990125
23,23.6616,0.09648,0.84062,1,0.48218,0.00097775,0.00097775,0.00097775
24,24.832,0.10164,0.84375,1,0.53491,0.000965375,0.000965375,0.000965375
25,25.7832,0.10543,0.85938,1,0.53162,0.000953,0.000953,0.000953
26,27.0311,0.08675,0.85625,1,0.52466,0.000940625,0.000940625,0.000940625
27,27.7724,0.07166,0.85625,1,0.46973,0.00092825,0.00092825,0.00092825
28,28.6937,0.0984,0.84375,1,0.71948,0.000915875,0.000915875,0.000915875
29,29.7792,0.07922,0.82812,1,0.7417,0.0009035,0.0009035,0.0009035
30,30.6952,0.09265,0.8375,1,0.66211,0.000891125,0.000891125,0.000891125
31,31.6682,0.08836,0.825,1,0.68506,0.00087875,0.00087875,0.00087875
32,32.5553,0.07987,0.8375,1,0.72852,0.000866375,0.000866375,0.000866375
33,33.5325,0.08703,0.8375,1,0.93164,0.000854,0.000854,0.000854
34,34.4344,0.09254,0.83125,1,0.59717,0.000841625,0.000841625,0.000841625
35,35.3919,0.05992,0.84688,1,0.50488,0.00082925,0.00082925,0.00082925
36,36.1903,0.0598,0.85,1,0.65698,0.000816875,0.000816875,0.000816875
37,37.0614,0.06627,0.81875,1,0.75757,0.0008045,0.0008045,0.0008045
38,38.2956,0.05263,0.83438,1,0.6106,0.000792125,0.000792125,0.000792125
39,39.4485,0.06732,0.85625,1,0.51453,0.00077975,0.00077975,0.00077975
40,40.3999,0.04533,0.85,1,0.66431,0.000767375,0.000767375,0.000767375
41,41.283,0.06817,0.85938,1,0.53137,0.000755,0.000755,0.000755
42,42.1811,0.0567,0.85312,1,0.604,0.000742625,0.000742625,0.000742625
43,43.2399,0.06542,0.84375,1,0.73145,0.00073025,0.00073025,0.00073025
44,44.1704,0.06194,0.84688,1,0.61841,0.000717875,0.000717875,0.000717875
45,45.0527,0.06008,0.84375,1,0.54163,0.0007055,0.0007055,0.0007055
46,46.0854,0.05357,0.84062,1,0.69775,0.000693125,0.000693125,0.000693125
47,46.9808,0.04871,0.8375,1,0.66211,0.00068075,0.00068075,0.00068075
48,47.9736,0.04326,0.83438,1,0.58618,0.000668375,0.000668375,0.000668375
49,49.037,0.05041,0.825,1,0.71899,0.000656,0.000656,0.000656
50,50.0475,0.04012,0.83438,1,0.64819,0.000643625,0.000643625,0.000643625
51,50.9375,0.04281,0.84688,1,0.52075,0.00063125,0.00063125,0.00063125
52,51.8785,0.03497,0.84375,1,0.84766,0.000618875,0.000618875,0.000618875
53,52.8848,0.04214,0.85312,1,0.58691,0.0006065,0.0006065,0.0006065
54,53.7436,0.03862,0.84688,1,0.5697,0.000594125,0.000594125,0.000594125
55,54.8297,0.04145,0.85,1,0.53748,0.00058175,0.00058175,0.00058175
56,55.8293,0.04863,0.85,1,0.63892,0.000569375,0.000569375,0.000569375
57,56.8554,0.04839,0.84688,1,0.72607,0.000557,0.000557,0.000557
58,57.7806,0.04358,0.83438,1,0.67432,0.000544625,0.000544625,0.000544625
59,58.639,0.05724,0.83438,1,0.58374,0.00053225,0.00053225,0.00053225
60,59.7146,0.02561,0.84062,1,0.60425,0.000519875,0.000519875,0.000519875
61,60.6695,0.05326,0.84375,1,0.7002,0.0005075,0.0005075,0.0005075
62,61.6918,0.03584,0.8375,1,0.59692,0.000495125,0.000495125,0.000495125
63,62.663,0.03358,0.84375,1,0.77124,0.00048275,0.00048275,0.00048275
