epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,2.37786,1.40617,0.36562,1,1.32422,8.75e-05,8.75e-05,8.75e-05
2,3.19432,1.23772,0.5375,1,1.09863,0.000185644,0.000185644,0.000185644
3,4.28655,0.97522,0.69687,1,0.802,0.000281807,0.000281807,0.000281807
4,5.16168,0.75132,0.7375,1,0.61597,0.000375991,0.000375991,0.000375991
5,6.34675,0.5746,0.79062,1,0.65234,0.000468195,0.000468195,0.000468195
6,7.21901,0.44944,0.8,1,0.58081,0.000558419,0.000558419,0.000558419
7,8.17743,0.38564,0.82187,1,0.54639,0.000646662,0.000646662,0.000646662
8,9.26958,0.34296,0.82812,1,0.60242,0.000732926,0.000732926,0.000732926
9,10.5234,0.26615,0.80937,1,0.56567,0.00081721,0.00081721,0.00081721
10,11.3816,0.24322,0.82187,1,0.49609,0.000899514,0.000899514,0.000899514
11,12.3575,0.22806,0.8125,1,0.56787,0.000979838,0.000979838,0.000979838
12,13.5024,0.19429,0.76875,1,0.74536,0.00105818,0.00105818,0.00105818
13,14.4229,0.17214,0.81563,1,0.55786,0.0011015,0.0011015,0.0011015
14,15.5489,0.16101,0.825,1,0.5155,0.00108913,0.00108913,0.00108913
15,16.7287,0.14651,0.80313,1,0.59497,0.00107675,0.00107675,0.00107675
16,17.812,0.15428,0.80625,1,0.66602,0.00106437,0.00106437,0.00106437
17,18.8815,0.13677,0.8375,1,0.71411,0.001052,0.001052,0.001052
18,19.8257,0.13496,0.84062,1,0.63354,0.00103962,0.00103962,0.00103962
19,20.6879,0.11344,0.85,1,0.58276,0.00102725,0.00102725,0.00102725
20,21.8549,0.07532,0.81875,1,0.73755,0.00101488,0.00101488,0.00101488
21,22.9424,0.09454,0.82812,1,0.66846,0.0010025,0.0010025,0.0010025
22,23.9601,0.10911,0.85,1,0.64258,0.000990125,0.000990125,0.000990125
23,25.0488,0.08404,0.84375,1,0.67603,0.00097775,0.00097775,0.00097775
24,25.9738,0.084,0.83125,1,0.84277,0.000965375,0.000965375,0.000965375
25,27.0744,0.07871,0.82187,1,0.68787,0.000953,0.000953,0.000953
26,27.9813,0.09369,0.79688,1,0.77515,0.000940625,0.000940625,0.000940625
27,28.8506,0.09083,0.80625,1,0.83984,0.00092825,0.00092825,0.00092825
28,29.9729,0.12744,0.80625,1,0.84668,0.000915875,0.000915875,0.000915875
29,30.8573,0.11456,0.82187,1,0.70605,0.0009035,0.0009035,0.0009035
30,31.9206,0.09973,0.8125,1,0.61084,0.000891125,0.000891125,0.000891125
31,32.9816,0.08141,0.84375,1,0.77344,0.00087875,0.00087875,0.00087875
32,34.102,0.08224,0.85938,1,0.5553,0.000866375,0.000866375,0.000866375
33,35.1135,0.06524,0.82812,1,0.48767,0.000854,0.000854,0.000854
34,36.0989,0.08049,0.825,1,0.83984,0.000841625,0.000841625,0.000841625
35,37.1566,0.07706,0.80937,1,0.77856,0.00082925,0.00082925,0.00082925
36,38.2196,0.05344,0.82812,1,0.8042,0.000816875,0.000816875,0.000816875
37,39.2912,0.06556,0.83438,1,0.8999,0.0008045,0.0008045,0.0008045
38,40.2933,0.06456,0.84062,1,0.82031,0.000792125,0.000792125,0.000792125
39,41.374,0.05609,0.83438,1,0.69629,0.00077975,0.00077975,0.00077975
40,42.215,0.06099,0.84375,1,0.62415,0.000767375,0.000767375,0.000767375
41,43.3253,0.08023,0.81875,1,0.70532,0.000755,0.000755,0.000755
42,44.4116,0.06353,0.8125,1,0.72119,0.000742625,0.000742625,0.000742625
43,45.2784,0.0475,0.84062,1,0.86206,0.00073025,0.00073025,0.00073025
44,46.309,0.07771,0.85,1,0.65283,0.000717875,0.000717875,0.000717875
45,47.2903,0.0717,0.83438,1,0.73047,0.0007055,0.0007055,0.0007055
