epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,2.67803,1.38933,0.43125,1,1.29004,8.75e-05,8.75e-05,8.75e-05
2,3.40577,1.22443,0.62813,1,0.95874,0.000185644,0.000185644,0.000185644
3,4.31467,0.97552,0.70625,1,0.82104,0.000281807,0.000281807,0.000281807
4,5.17183,0.71121,0.72188,1,0.70215,0.000375991,0.000375991,0.000375991
5,6.18948,0.55325,0.74687,1,0.68848,0.000468195,0.000468195,0.000468195
6,7.24323,0.42814,0.76875,1,0.65649,0.000558419,0.000558419,0.000558419
7,8.15757,0.3487,0.78438,1,0.58862,0.000646662,0.000646662,0.000646662
8,9.34758,0.28366,0.775,1,0.5918,0.000732926,0.000732926,0.000732926
9,10.2775,0.26284,0.78438,1,0.6897,0.00081721,0.00081721,0.00081721
10,11.3063,0.20305,0.7875,1,0.71606,0.000899514,0.000899514,0.000899514
11,12.3321,0.22638,0.825,1,0.51672,0.000979838,0.000979838,0.000979838
12,13.283,0.19602,0.80937,1,0.5343,0.00105818,0.00105818,0.00105818
13,14.4115,0.17643,0.82812,1,0.60986,0.0011015,0.0011015,0.0011015
14,15.3929,0.15456,0.82812,1,0.57129,0.00108913,0.00108913,0.00108913
15,16.314,0.14012,0.80625,1,0.60693,0.00107675,0.00107675,0.00107675
16,17.416,0.14125,0.8125,1,0.60718,0.00106437,0.00106437,0.00106437
17,18.3009,0.10694,0.8125,1,0.65381,0.001052,0.001052,0.001052
18,19.3812,0.13371,0.82187,1,0.63354,0.00103962,0.00103962,0.00103962
19,20.5644,0.11263,0.80313,1,0.64453,0.00102725,0.00102725,0.00102725
20,21.5168,0.11504,0.80937,1,0.73975,0.00101488,0.00101488,0.00101488
21,22.5318,0.08536,0.81875,1,0.58228,0.0010025,0.0010025,0.0010025
22,23.3701,0.08517,0.80937,1,0.67529,0.000990125,0.000990125,0.000990125
23,24.2712,0.083,0.80625,1,0.78345,0.00097775,0.00097775,0.00097775
24,25.4741,0.08849,0.80625,1,0.72339,0.000965375,0.000965375,0.000965375
25,26.3482,0.08599,0.8125,1,0.79321,0.000953,0.000953,0.000953
26,27.384,0.08454,0.80937,1,0.62402,0.000940625,0.000940625,0.000940625
27,28.4498,0.08186,0.81563,1,0.71606,0.00092825,0.00092825,0.00092825
28,29.3749,0.10101,0.80937,1,0.88867,0.000915875,0.000915875,0.000915875
29,30.4986,0.0745,0.80313,1,0.65894,0.0009035,0.0009035,0.0009035
30,31.5116,0.06816,0.79062,1,0.90747,0.000891125,0.000891125,0.000891125
31,32.4903,0.08011,0.79375,1,0.73804,0.00087875,0.00087875,0.00087875
32,33.6677,0.08787,0.80313,1,0.71631,0.000866375,0.000866375,0.000866375
33,34.5814,0.09191,0.80625,1,0.74194,0.000854,0.000854,0.000854
34,35.6172,0.07122,0.8125,1,0.74365,0.000841625,0.000841625,0.000841625
35,36.7048,0.07528,0.8125,1,0.66333,0.00082925,0.00082925,0.00082925
36,37.6152,0.07716,0.79688,1,0.82666,0.000816875,0.000816875,0.000816875
37,38.6523,0.07371,0.7875,1,0.77808,0.0008045,0.0008045,0.0008045
38,39.758,0.06951,0.84062,1,0.80371,0.000792125,0.000792125,0.000792125
39,40.7694,0.08483,0.825,1,0.86938,0.00077975,0.00077975,0.00077975
40,41.7372,0.07111,0.83125,1,0.66821,0.000767375,0.000767375,0.000767375
41,42.7318,0.06274,0.8375,1,0.56055,0.000755,0.000755,0.000755
42,43.7333,0.08186,0.85312,1,0.62524,0.000742625,0.000742625,0.000742625
43,44.9148,0.05001,0.83438,1,0.64209,0.00073025,0.00073025,0.00073025
44,45.9394,0.05827,0.81875,1,0.63635,0.000717875,0.000717875,0.000717875
45,46.8028,0.06827,0.82187,1,0.66284,0.0007055,0.0007055,0.0007055
46,47.873,0.06704,0.825,1,0.69751,0.000693125,0.000693125,0.000693125
47,48.8309,0.04185,0.825,1,0.6748,0.00068075,0.00068075,0.00068075
48,49.9573,0.03766,0.85,1,0.56201,0.000668375,0.000668375,0.000668375
49,50.952,0.04154,0.82812,1,0.59827,0.000656,0.000656,0.000656
50,51.9598,0.05254,0.83125,1,0.62012,0.000643625,0.000643625,0.000643625
51,52.8336,0.04291,0.81875,1,0.80078,0.00063125,0.00063125,0.00063125
52,53.8047,0.05441,0.8375,1,0.73901,0.000618875,0.000618875,0.000618875
53,54.7515,0.03921,0.8375,1,0.60083,0.0006065,0.0006065,0.0006065
54,55.7595,0.0726,0.84375,1,0.64795,0.000594125,0.000594125,0.000594125
55,56.6365,0.04126,0.8375,1,0.66479,0.00058175,0.00058175,0.00058175
56,57.5834,0.04886,0.85312,1,0.60522,0.000569375,0.000569375,0.000569375
57,58.3608,0.05893,0.83125,1,0.68848,0.000557,0.000557,0.000557
58,59.3438,0.03609,0.83125,1,0.86157,0.000544625,0.000544625,0.000544625
59,60.33,0.06076,0.82812,1,0.6687,0.00053225,0.00053225,0.00053225
60,61.3591,0.04672,0.82812,1,0.76782,0.000519875,0.000519875,0.000519875
61,62.2306,0.03828,0.8375,1,0.65186,0.0005075,0.0005075,0.0005075
62,63.2478,0.04103,0.8375,1,0.60571,0.000495125,0.000495125,0.000495125
63,64.2145,0.04491,0.83438,1,0.65967,0.00048275,0.00048275,0.00048275
64,65.2187,0.05595,0.83438,1,0.55688,0.000470375,0.000470375,0.000470375
65,66.2447,0.04334,0.8375,1,0.67114,0.000458,0.000458,0.000458
66,67.4514,0.04245,0.82812,1,0.68555,0.000445625,0.000445625,0.000445625
67,68.5002,0.03723,0.82812,1,0.65674,0.00043325,0.00043325,0.00043325
68,69.3936,0.04604,0.82812,1,0.75757,0.000420875,0.000420875,0.000420875
69,70.3054,0.03721,0.82812,1,0.60059,0.0004085,0.0004085,0.0004085
70,71.2524,0.0441,0.83438,1,0.68896,0.000396125,0.000396125,0.000396125
71,72.2423,0.02554,0.83438,1,0.60791,0.00038375,0.00038375,0.00038375
72,73.4458,0.03728,0.84062,1,0.60693,0.000371375,0.000371375,0.000371375
73,74.4793,0.036,0.85938,1,0.5957,0.000359,0.000359,0.000359
74,75.4231,0.03816,0.85,1,0.64648,0.000346625,0.000346625,0.000346625
75,76.3652,0.03382,0.84688,1,0.67114,0.00033425,0.00033425,0.00033425
76,77.3841,0.02326,0.83438,1,0.69287,0.000321875,0.000321875,0.000321875
77,78.4325,0.03289,0.8375,1,0.71777,0.0003095,0.0003095,0.0003095
78,79.3995,0.02011,0.8375,1,0.85693,0.000297125,0.000297125,0.000297125
79,80.5554,0.03037,0.84375,1,0.66284,0.00028475,0.00028475,0.00028475
80,81.4657,0.02514,0.84375,1,0.66626,0.000272375,0.000272375,0.000272375
81,82.4567,0.03029,0.85312,1,0.56726,0.00026,0.00026,0.00026
82,83.6302,0.01626,0.85625,1,0.65845,0.000247625,0.000247625,0.000247625
83,84.5078,0.03631,0.85,1,0.65796,0.00023525,0.00023525,0.00023525
84,85.4798,0.02828,0.84062,1,0.6499,0.000222875,0.000222875,0.000222875
85,86.4212,0.02975,0.8375,1,0.71509,0.0002105,0.0002105,0.0002105
86,87.3361,0.02527,0.83438,1,0.77148,0.000198125,0.000198125,0.000198125
87,88.4388,0.01884,0.83438,1,0.58191,0.00018575,0.00018575,0.00018575
88,89.4676,0.02061,0.8375,1,0.7793,0.000173375,0.000173375,0.000173375
89,90.9635,0.02763,0.84062,1,0.64648,0.000161,0.000161,0.000161
90,91.6027,0.02141,0.84375,1,0.70532,0.000148625,0.000148625,0.000148625
91,94.1835,0.01761,0.85,1,0.6272,0.00013625,0.00013625,0.00013625
92,95.1633,0.02028,0.85,1,0.64502,0.000123875,0.000123875,0.000123875
93,96.2023,0.02088,0.85625,1,0.56787,0.0001115,0.0001115,0.0001115
94,97.155,0.02078,0.85312,1,0.79492,9.9125e-05,9.9125e-05,9.9125e-05
95,98.1846,0.03724,0.85,1,0.63574,8.675e-05,8.675e-05,8.675e-05
96,99.3216,0.02493,0.85,1,0.66113,7.4375e-05,7.4375e-05,7.4375e-05
97,100.299,0.02613,0.84688,1,0.67847,6.2e-05,6.2e-05,6.2e-05
98,101.402,0.01217,0.84375,1,0.59375,4.9625e-05,4.9625e-05,4.9625e-05
99,102.446,0.00998,0.84375,1,0.68481,3.725e-05,3.725e-05,3.725e-05
100,103.363,0.02964,0.84375,1,0.66138,2.4875e-05,2.4875e-05,2.4875e-05
