epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,1.86254,1.46854,0.29688,1,1.39893,8.75e-05,8.75e-05,8.75e-05
2,2.70679,1.26765,0.55313,1,1.13086,0.000185644,0.000185644,0.000185644
3,3.88798,1.02543,0.68437,1,0.85718,0.000281807,0.000281807,0.000281807
4,4.86765,0.79073,0.76562,1,0.64478,0.000375991,0.000375991,0.000375991
5,5.82892,0.57482,0.8,1,0.56738,0.000468195,0.000468195,0.000468195
6,6.61136,0.48807,0.79375,1,0.56348,0.000558419,0.000558419,0.000558419
7,7.48872,0.3681,0.80937,1,0.48743,0.000646662,0.000646662,0.000646662
8,8.67175,0.34628,0.82187,1,0.65308,0.000732926,0.000732926,0.000732926
9,9.6448,0.25002,0.8,1,0.57007,0.00081721,0.00081721,0.00081721
10,10.7221,0.21709,0.80625,1,0.53247,0.000899514,0.000899514,0.000899514
11,11.6319,0.20025,0.83125,1,0.56641,0.000979838,0.000979838,0.000979838
12,12.5196,0.19141,0.76562,1,0.70435,0.00105818,0.00105818,0.00105818
13,13.8067,0.16546,0.81875,1,0.64551,0.0011015,0.0011015,0.0011015
14,14.8372,0.1797,0.79688,1,0.7019,0.00108913,0.00108913,0.00108913
15,15.6408,0.15859,0.83438,1,0.54285,0.00107675,0.00107675,0.00107675
16,16.6729,0.11811,0.82187,1,0.67725,0.00106437,0.00106437,0.00106437
17,17.5027,0.13226,0.81563,1,0.80957,0.001052,0.001052,0.001052
18,18.4683,0.13926,0.79688,1,0.64966,0.00103962,0.00103962,0.00103962
19,19.4162,0.1264,0.76875,1,0.86792,0.00102725,0.00102725,0.00102725
20,20.3774,0.10419,0.80625,1,0.82397,0.00101488,0.00101488,0.00101488
21,21.3171,0.10443,0.8,1,0.86011,0.0010025,0.0010025,0.0010025
22,22.4175,0.10339,0.825,1,0.60474,0.000990125,0.000990125,0.000990125
23,23.3453,0.08972,0.81875,1,0.75171,0.00097775,0.00097775,0.00097775
24,24.4483,0.0792,0.80313,1,0.76611,0.000965375,0.000965375,0.000965375
25,25.3918,0.07986,0.79688,1,0.72852,0.000953,0.000953,0.000953
26,26.3299,0.08291,0.8,1,0.68359,0.000940625,0.000940625,0.000940625
27,27.2751,0.08963,0.78438,1,0.91699,0.00092825,0.00092825,0.00092825
28,28.27,0.08458,0.79688,1,0.77026,0.000915875,0.000915875,0.000915875
29,29.2753,0.09196,0.79062,1,0.83569,0.0009035,0.0009035,0.0009035
30,30.2098,0.0901,0.80313,1,0.85767,0.000891125,0.000891125,0.000891125
31,31.2731,0.06552,0.80625,1,0.68823,0.00087875,0.00087875,0.00087875
32,32.3258,0.08885,0.82187,1,0.6582,0.000866375,0.000866375,0.000866375
33,33.3089,0.05915,0.82812,1,0.80762,0.000854,0.000854,0.000854
34,34.3073,0.05979,0.81875,1,0.68274,0.000841625,0.000841625,0.000841625
35,35.3649,0.06965,0.8375,1,0.59644,0.00082925,0.00082925,0.00082925
36,36.2774,0.06151,0.85,1,0.65991,0.000816875,0.000816875,0.000816875
37,37.176,0.06409,0.83438,1,0.74121,0.0008045,0.0008045,0.0008045
38,38.1996,0.05068,0.83438,1,0.63843,0.000792125,0.000792125,0.000792125
39,39.1832,0.05893,0.825,1,0.69482,0.00077975,0.00077975,0.00077975
40,40.1241,0.06585,0.82812,1,0.61475,0.000767375,0.000767375,0.000767375
41,41.0846,0.09048,0.81563,1,0.7666,0.000755,0.000755,0.000755
42,41.9008,0.06162,0.825,1,0.78369,0.000742625,0.000742625,0.000742625
43,42.9541,0.06425,0.83438,1,0.69019,0.00073025,0.00073025,0.00073025
44,43.9028,0.05788,0.83125,1,0.67529,0.000717875,0.000717875,0.000717875
45,44.7122,0.05661,0.82812,1,0.66992,0.0007055,0.0007055,0.0007055
46,45.7355,0.04076,0.82812,1,0.70972,0.000693125,0.000693125,0.000693125
47,46.8134,0.06408,0.81875,1,0.75684,0.00068075,0.00068075,0.00068075
48,47.7334,0.06343,0.82812,1,0.67017,0.000668375,0.000668375,0.000668375
49,48.8625,0.03818,0.83438,1,0.71777,0.000656,0.000656,0.000656
50,49.7465,0.0416,0.84375,1,0.75562,0.000643625,0.000643625,0.000643625
51,50.7035,0.04031,0.84062,1,0.63721,0.00063125,0.00063125,0.00063125
52,51.7054,0.05158,0.83125,1,0.67554,0.000618875,0.000618875,0.000618875
53,52.8793,0.02693,0.8375,1,0.81689,0.0006065,0.0006065,0.0006065
54,53.7995,0.05181,0.83125,1,0.77075,0.000594125,0.000594125,0.000594125
55,54.9313,0.0441,0.83438,1,0.65894,0.00058175,0.00058175,0.00058175
56,55.8577,0.04625,0.825,1,0.6626,0.000569375,0.000569375,0.000569375
57,56.9678,0.03772,0.825,1,0.61292,0.000557,0.000557,0.000557
58,57.8051,0.04956,0.825,1,0.73071,0.000544625,0.000544625,0.000544625
59,58.6285,0.05877,0.8375,1,0.78687,0.00053225,0.00053225,0.00053225
60,59.5373,0.03495,0.8375,1,0.53848,0.000519875,0.000519875,0.000519875
61,60.4054,0.03719,0.825,1,0.78174,0.0005075,0.0005075,0.0005075
62,61.4373,0.03666,0.82812,1,0.61597,0.000495125,0.000495125,0.000495125
63,62.3438,0.03384,0.83125,1,0.67676,0.00048275,0.00048275,0.00048275
64,63.2987,0.04982,0.84375,1,0.7561,0.000470375,0.000470375,0.000470375
65,64.1589,0.03302,0.84375,1,0.61865,0.000458,0.000458,0.000458
66,65.1955,0.03864,0.84688,1,0.60486,0.000445625,0.000445625,0.000445625
67,66.2167,0.02631,0.82812,1,0.7959,0.00043325,0.00043325,0.00043325
68,67.2587,0.04673,0.84062,1,0.70776,0.000420875,0.000420875,0.000420875
69,68.1706,0.0279,0.83438,1,0.82471,0.0004085,0.0004085,0.0004085
70,69.2131,0.04262,0.84375,1,0.73804,0.000396125,0.000396125,0.000396125
71,70.1237,0.04024,0.84375,1,0.68408,0.00038375,0.00038375,0.00038375
72,71.1233,0.03519,0.8375,1,0.74121,0.000371375,0.000371375,0.000371375
73,72.0645,0.03282,0.82812,1,0.72656,0.000359,0.000359,0.000359
74,73.0026,0.05381,0.82812,1,0.87842,0.000346625,0.000346625,0.000346625
75,74.0222,0.0314,0.81875,1,0.72461,0.00033425,0.00033425,0.00033425
76,74.969,0.03396,0.82812,1,0.73096,0.000321875,0.000321875,0.000321875
77,75.9787,0.03159,0.83125,1,0.74268,0.0003095,0.0003095,0.0003095
78,77.0056,0.03121,0.84062,1,0.64697,0.000297125,0.000297125,0.000297125
79,78.0171,0.0281,0.84062,1,0.74585,0.00028475,0.00028475,0.00028475
80,79.0092,0.02247,0.8375,1,0.77563,0.000272375,0.000272375,0.000272375
81,80.092,0.02579,0.84062,1,0.823,0.00026,0.00026,0.00026
82,81.0004,0.02163,0.8375,1,0.81006,0.000247625,0.000247625,0.000247625
83,81.9056,0.02111,0.83438,1,0.88525,0.00023525,0.00023525,0.00023525
84,82.9827,0.03087,0.82812,1,0.82227,0.000222875,0.000222875,0.000222875
85,83.8114,0.01806,0.825,1,0.88452,0.0002105,0.0002105,0.0002105
86,84.7603,0.01744,0.83438,1,0.83643,0.000198125,0.000198125,0.000198125
87,85.6986,0.03413,0.82812,1,0.81689,0.00018575,0.00018575,0.00018575
88,86.5986,0.0163,0.825,1,0.81445,0.000173375,0.000173375,0.000173375
89,87.5975,0.01891,0.82812,1,0.88428,0.000161,0.000161,0.000161
90,89.3286,0.02246,0.82812,1,0.55255,0.000148625,0.000148625,0.000148625
91,91.9411,0.0168,0.825,1,0.58569,0.00013625,0.00013625,0.00013625
92,92.9682,0.01874,0.83125,1,0.80835,0.000123875,0.000123875,0.000123875
93,93.97,0.02912,0.82812,1,0.7959,0.0001115,0.0001115,0.0001115
94,95.0312,0.02289,0.82812,1,0.71851,9.9125e-05,9.9125e-05,9.9125e-05
95,95.9181,0.03605,0.83438,1,0.70337,8.675e-05,8.675e-05,8.675e-05
96,96.7966,0.04307,0.8375,1,0.65063,7.4375e-05,7.4375e-05,7.4375e-05
97,97.8179,0.03059,0.8375,1,0.70654,6.2e-05,6.2e-05,6.2e-05
98,98.9246,0.02108,0.84062,1,0.65967,4.9625e-05,4.9625e-05,4.9625e-05
99,99.8796,0.02456,0.83438,1,0.65674,3.725e-05,3.725e-05,3.725e-05
100,100.953,0.0198,0.83125,1,0.67041,2.4875e-05,2.4875e-05,2.4875e-05
